UID,day,success,mode,os,version,device1,device2,device_code1,device_code2,device_code3,mac1,mac2,ip1,ip2,wifi,geo_code,ip1_sub,ip2_sub
17442,15,15.0,7,2,1,1,1,0,0,1,0,0,6,0,0,0,6,0
17443,7,7.0,4,1,1,1,1,0,0,1,0,0,2,0,0,1,1,0
17444,87,87.0,6,1,2,1,1,1,2,0,1,1,5,0,2,1,4,0
17446,10,10.0,4,1,1,1,1,1,2,0,1,1,2,0,0,1,2,0
17448,3,3.0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0
17449,42,33.0,3,2,1,1,1,0,0,1,0,0,7,0,1,1,7,0
17450,6,6.0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
17451,4,4.0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
17452,19,18.0,4,2,2,1,1,1,2,0,0,1,3,1,2,1,3,1
17453,27,24.0,10,1,1,1,1,1,2,0,1,2,1,0,1,1,1,0
17454,2,2.0,2,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0
17455,6,4.0,4,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0
17456,10,6.0,3,3,1,1,1,1,2,0,1,1,2,0,1,1,2,0
17457,10,9.0,6,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0
17458,50,42.0,3,2,1,1,1,1,2,0,0,1,11,0,4,1,8,0
17459,76,76.0,2,1,2,1,1,1,2,0,0,1,24,0,1,1,23,0
17460,1,1.0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0
17461,5,5.0,1,1,1,1,1,1,1,0,0,1,2,0,0,1,2,0
17462,52,50.0,8,2,2,1,1,1,2,0,1,1,3,1,1,1,3,1
17463,52,45.0,9,2,2,1,1,0,0,1,0,0,9,3,0,1,7,3
17464,34,23.0,10,2,2,2,2,2,4,0,2,2,5,0,4,1,4,0
17465,19,5.0,5,2,1,1,1,1,2,1,0,1,2,0,0,1,2,0
17466,6,4.0,3,1,2,2,2,2,3,0,1,1,2,0,0,2,2,0
17467,92,89.0,9,3,2,1,1,1,2,0,1,1,16,3,2,2,4,2
17468,6,6.0,2,1,1,1,1,0,0,1,0,0,3,0,0,0,3,0
17470,8,8.0,7,1,1,1,1,0,0,1,0,0,2,0,1,1,2,0
17471,12,12.0,4,2,1,1,1,1,1,0,1,1,1,0,0,2,1,0
17472,25,14.0,4,2,2,3,3,3,3,0,0,4,6,0,2,1,6,0
17473,22,22.0,2,1,2,1,1,1,2,0,0,1,4,0,1,2,4,0
17474,3,3.0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
17476,39,39.0,2,1,2,1,1,1,1,0,0,1,8,0,2,1,6,0
17477,25,22.0,3,2,2,1,2,0,0,1,0,0,5,0,0,0,5,0
17478,12,10.0,7,1,1,1,1,1,1,0,1,1,2,0,1,1,1,0
17479,34,28.0,8,2,2,1,1,1,2,1,1,1,6,0,1,1,6,0
17481,13,13.0,1,1,1,1,1,1,2,0,0,1,2,0,2,2,2,0
17482,9,9.0,2,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
17483,7,7.0,4,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0
17484,9,8.0,8,1,1,1,1,1,1,0,1,2,1,0,0,1,1,0
17486,17,12.0,11,2,1,1,1,1,3,0,1,2,2,0,0,1,2,0
17488,140,136.0,18,2,2,1,1,0,0,1,0,0,16,10,1,1,16,10
17489,52,52.0,6,2,1,1,1,2,2,0,0,1,6,1,1,1,6,1
17490,480,476.0,11,3,3,1,1,1,2,0,1,1,24,5,4,2,24,5
17491,20,19.0,7,3,2,1,1,0,0,1,0,0,6,1,0,1,6,1
17492,6,6.0,2,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0
17493,11,10.0,10,1,1,1,1,1,1,0,1,2,1,0,0,1,1,0
17494,12,9.0,6,2,1,1,1,1,1,0,0,1,2,2,0,1,2,2
17495,100,98.0,9,2,2,1,1,1,2,0,0,1,19,2,2,1,18,2
17498,7,7.0,2,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
17499,5,5.0,2,1,2,1,1,1,2,0,0,1,2,0,1,1,2,0
17500,7,7.0,2,1,1,1,1,1,2,0,0,1,2,0,2,1,2,0
17501,48,42.0,11,3,1,1,2,0,0,1,0,0,9,0,2,1,7,0
17502,14,12.0,4,2,1,1,1,1,2,0,1,1,1,0,1,1,1,0
17503,5,5.0,1,1,1,1,1,1,1,0,0,1,2,0,1,1,2,0
17504,47,39.0,14,2,1,2,2,2,5,0,2,4,3,0,2,1,3,0
17505,7,5.0,3,2,1,1,1,1,1,0,1,1,1,0,1,0,1,0
17506,41,36.0,3,1,2,1,1,1,2,0,0,1,5,0,1,1,5,0
17507,8,5.0,3,2,1,1,1,1,1,0,0,1,2,0,0,1,2,0
17508,2,2.0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0
17509,5,5.0,5,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
17510,353,337.0,15,3,2,1,1,1,2,0,1,1,25,17,4,3,13,12
17511,20,20.0,3,2,2,1,1,1,2,0,0,1,6,1,2,1,5,1
17512,9,9.0,2,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
17513,25,23.0,8,1,2,1,1,1,1,0,1,1,3,0,1,1,3,0
17514,2,2.0,2,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0
17515,19,18.0,4,3,2,1,1,0,0,1,0,0,4,0,0,1,4,0
17516,2,2.0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
17517,14,10.0,5,1,1,1,1,1,1,0,1,2,1,0,0,1,1,0
17518,12,12.0,2,1,2,1,1,1,2,0,0,1,3,0,1,1,3,0
17519,7,7.0,4,1,2,1,2,2,1,0,1,2,2,0,1,2,2,0
17520,86,82.0,9,3,3,2,3,1,1,1,1,1,14,1,3,1,13,1
17521,95,93.0,7,1,2,1,1,1,2,0,1,1,10,0,1,1,8,0
17522,10,10.0,7,1,1,1,1,1,2,0,1,1,1,0,0,1,1,0
17523,8,8.0,2,1,1,1,1,1,2,0,0,1,2,0,0,1,2,0
17524,6,6.0,1,1,2,1,1,1,1,0,0,1,2,0,0,1,2,0
17525,26,23.0,7,2,2,1,1,0,0,1,0,0,4,2,0,0,4,2
17526,14,10.0,8,2,1,2,2,0,0,2,0,0,4,0,0,1,4,0
17527,32,20.0,3,2,1,1,1,0,0,1,0,0,7,0,0,0,7,0
17528,25,25.0,5,2,2,1,1,1,1,0,0,1,2,1,0,1,2,1
17529,106,102.0,11,1,2,1,2,2,2,0,2,2,6,0,1,1,6,0
17530,25,25.0,5,1,2,1,1,1,2,0,1,1,4,0,3,0,4,0
17531,13,13.0,7,2,1,1,1,0,0,1,0,0,4,0,0,0,4,0
17532,32,32.0,2,1,2,1,1,1,1,0,0,1,5,0,3,1,5,0
17533,1,1.0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
17534,13,13.0,7,1,1,1,1,1,0,0,1,1,3,0,3,1,3,0
17535,14,14.0,6,1,1,1,1,1,2,0,1,1,2,0,1,1,2,0
17536,19,15.0,12,3,1,1,1,1,1,0,1,2,1,0,1,1,1,0
17537,7,7.0,4,1,1,1,1,0,0,1,0,0,2,0,0,0,2,0
17538,69,53.0,9,2,2,1,1,1,2,1,1,1,10,1,1,1,10,1
17539,97,97.0,10,2,2,1,1,1,2,0,1,1,7,1,3,2,4,1
17540,12,12.0,4,1,1,1,1,1,1,0,1,1,2,0,1,1,2,0
17541,24,17.0,7,2,1,2,2,2,3,0,2,3,3,0,1,1,3,0
17542,20,16.0,6,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
17543,26,18.0,3,2,1,1,1,0,0,1,0,0,4,0,0,0,4,0
17544,1,1.0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0
17545,20,17.0,11,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
17546,41,41.0,6,2,2,1,1,1,2,0,1,2,7,1,4,1,5,1
17547,9,8.0,6,1,1,1,1,1,1,0,1,2,1,0,0,1,1,0
17549,27,25.0,5,1,2,2,2,2,3,0,1,2,7,0,1,1,4,0
17550,16,13.0,2,1,2,1,2,2,4,0,0,2,5,0,1,1,5,0
17551,10,10.0,2,1,2,1,1,1,2,0,0,1,4,0,1,1,3,0
17553,3,3.0,2,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
17554,3,3.0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0
17555,71,59.0,8,2,1,1,1,1,2,0,0,1,12,1,2,1,11,1
17556,22,22.0,3,2,2,1,1,1,1,0,0,2,4,1,1,1,3,1
17557,111,94.0,12,2,2,1,1,1,2,0,2,1,13,2,1,4,13,2
17558,28,25.0,6,1,2,1,2,0,0,4,0,0,8,0,0,1,8,0
17559,222,221.0,7,1,2,1,2,2,3,0,3,2,34,0,4,1,28,0
17560,8,7.0,7,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
17561,8,8.0,7,1,1,1,1,1,2,0,1,1,1,0,1,1,1,0
17562,21,17.0,8,3,1,1,1,0,0,1,0,0,5,0,0,0,2,0
17563,25,25.0,5,2,1,1,1,1,2,0,0,1,1,1,1,1,1,1
17564,90,78.0,8,2,2,2,2,2,4,0,1,2,11,3,2,1,9,3
17565,95,95.0,3,1,1,1,1,1,2,0,1,1,24,0,0,4,19,0
17566,47,37.0,17,3,2,2,2,1,2,1,1,1,8,1,2,2,5,1
17567,40,39.0,3,2,1,1,1,1,2,0,1,1,3,0,1,1,3,0
17568,8,5.0,3,2,1,1,1,1,1,0,0,1,1,0,0,1,1,0
17569,32,32.0,2,1,2,1,1,1,2,0,0,1,5,0,1,1,5,0
17570,13,11.0,4,2,3,3,1,1,0,0,1,1,5,0,0,1,5,0
17572,12,12.0,7,1,1,1,1,1,3,0,1,1,3,0,0,1,3,0
17574,7,3.0,3,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0
17575,27,25.0,4,3,2,1,1,2,3,0,1,1,2,0,0,1,2,0
17577,12,9.0,3,2,1,1,1,1,1,0,0,1,1,0,1,1,1,0
17578,33,23.0,10,2,2,1,1,1,2,0,1,1,2,1,1,1,2,1
17579,17,14.0,1,1,2,1,1,1,2,0,0,1,10,0,2,1,10,0
17580,25,25.0,2,1,2,1,1,1,1,0,0,1,4,0,1,1,4,0
17581,16,12.0,3,2,1,1,1,1,2,0,0,1,4,0,1,1,4,0
17582,22,22.0,4,1,2,1,1,0,0,1,0,0,5,0,0,1,5,0
17583,59,58.0,16,2,1,1,1,0,0,1,0,0,4,4,0,1,3,3
17584,6,4.0,4,1,1,1,1,1,2,0,1,1,2,0,1,1,2,0
17585,184,173.0,12,3,2,1,2,2,4,0,2,2,16,0,5,2,13,0
17586,46,43.0,6,1,2,1,1,1,2,0,1,2,8,0,1,1,8,0
17587,26,24.0,7,2,2,1,1,1,1,0,1,1,3,1,1,1,3,1
17588,3,3.0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
17589,75,55.0,11,4,3,1,1,1,2,1,1,1,9,1,2,2,9,1
17590,26,25.0,2,1,1,1,1,0,0,1,0,0,5,0,0,1,5,0
17591,32,25.0,3,2,2,1,1,1,1,0,0,1,2,0,1,1,2,0
17592,13,13.0,2,1,2,1,1,1,2,0,0,1,2,0,1,1,2,0
17594,109,108.0,7,2,2,1,1,1,2,0,0,1,16,12,2,2,14,12
17596,8,6.0,3,1,2,1,1,1,2,0,1,1,3,0,2,2,3,0
17597,44,39.0,9,2,2,1,1,0,0,1,0,0,9,4,2,0,6,4
17599,17,17.0,7,1,1,1,1,1,1,0,1,1,5,0,1,1,4,0
17600,14,14.0,8,1,1,1,1,1,3,0,1,1,5,0,0,0,5,0
17601,31,31.0,2,1,1,1,1,1,2,0,0,1,5,0,1,1,5,0
17602,85,83.0,10,2,2,1,1,1,4,0,0,1,6,6,1,1,5,6
17603,7,7.0,2,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
17604,4,4.0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
17605,3,3.0,3,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0
17606,2,2.0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0
17607,70,66.0,10,2,2,1,1,0,0,1,0,0,15,4,0,0,13,4
17608,14,14.0,7,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
17609,42,41.0,4,1,2,1,1,1,4,0,1,2,3,0,1,1,2,0
17610,26,22.0,10,2,2,1,2,2,3,0,1,3,4,1,2,1,4,1
17611,13,13.0,4,1,2,2,4,4,4,0,3,5,4,0,0,2,4,0
17612,8,7.0,3,1,1,1,1,1,1,0,0,2,1,0,1,1,1,0
17613,61,33.0,3,2,2,2,0,1,1,0,0,1,3,0,0,0,3,0
17614,31,27.0,6,3,2,1,2,0,0,1,0,0,3,1,1,1,3,1
17615,89,78.0,4,2,3,3,1,1,1,0,1,1,3,0,0,1,2,0
17616,102,100.0,16,3,2,1,1,1,2,0,1,1,13,8,1,3,12,7
17618,8,8.0,6,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0
17619,7,7.0,2,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
17620,5,5.0,2,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
17621,29,29.0,4,1,2,1,1,1,1,0,1,1,6,0,1,1,6,0
17622,38,38.0,1,1,1,1,1,1,2,0,0,1,4,0,1,1,4,0
17623,23,21.0,11,1,2,2,4,4,4,0,1,3,5,0,2,1,5,0
17624,37,21.0,11,2,1,1,1,1,2,0,1,1,1,0,1,1,1,0
17625,11,9.0,5,3,1,2,1,1,1,0,2,2,1,0,1,2,1,0
17627,30,22.0,5,3,2,1,2,2,3,0,1,1,5,0,1,1,4,0
17628,8,7.0,4,2,2,1,1,0,0,1,0,0,4,0,0,0,4,0
17629,6,6.0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
17630,7,7.0,4,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
17631,11,11.0,1,1,1,1,1,1,2,0,0,1,4,0,2,1,3,0
17633,8,5.0,3,3,1,1,1,0,0,1,0,0,2,0,0,0,2,0
17635,43,33.0,8,2,2,1,2,2,3,0,1,3,9,0,1,1,7,0
17636,7,5.0,1,1,1,1,1,0,0,1,0,0,2,0,1,1,2,0
17637,113,109.0,3,2,3,1,1,1,2,0,0,1,7,0,3,1,7,0
17639,32,24.0,11,2,2,1,1,1,3,0,1,2,4,1,2,1,4,1
17640,5,5.0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
17641,28,28.0,10,2,2,1,1,0,0,1,0,0,5,3,2,1,5,3
17642,12,10.0,6,2,1,1,2,0,0,1,0,0,3,0,0,0,3,0
17643,6,6.0,2,1,1,1,1,1,1,0,0,1,2,0,2,1,2,0
17644,26,17.0,3,2,1,1,1,0,0,1,0,0,7,0,0,1,7,0
17645,68,67.0,4,1,2,1,1,1,2,0,1,1,5,0,2,1,4,0
17647,40,36.0,5,2,2,1,1,1,2,0,1,1,9,0,1,1,9,0
17648,4,3.0,3,1,1,1,2,2,3,0,2,1,3,0,1,1,3,0
17649,3,3.0,2,1,1,1,1,1,2,0,1,1,1,0,1,1,1,0
17650,2,2.0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
17651,120,116.0,13,2,2,2,1,0,0,1,0,1,13,11,2,2,12,10
17652,9,6.0,6,1,1,1,1,1,1,0,2,3,1,0,1,1,1,0
17654,19,15.0,14,2,1,1,1,1,1,0,1,2,1,0,1,1,1,0
17655,45,45.0,10,2,1,1,1,1,2,0,0,2,6,3,2,3,5,2
17656,7,7.0,2,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0
17657,5,3.0,3,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0
17658,27,24.0,10,2,2,2,3,3,4,0,2,5,3,0,2,1,3,0
17659,15,12.0,8,1,1,1,1,1,1,0,1,2,2,0,0,2,2,0
17660,68,62.0,16,3,2,1,2,2,3,0,2,2,5,1,2,3,4,1
17661,27,15.0,5,2,1,1,1,1,1,0,1,1,2,0,1,1,2,0
17662,35,35.0,2,1,2,1,1,1,3,0,0,1,4,0,2,1,4,0
17663,29,29.0,2,1,2,1,1,1,2,0,0,1,5,0,2,1,5,0
17664,17,17.0,4,2,1,1,1,0,0,1,0,0,5,1,2,1,5,1
17665,37,36.0,11,2,1,1,1,0,0,1,0,0,6,2,0,0,6,2
17666,5,5.0,2,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
17667,64,61.0,2,1,1,1,1,1,2,0,0,1,2,0,0,1,2,0
17668,12,8.0,3,2,1,1,1,1,1,0,0,1,2,0,1,1,2,0
17669,10,10.0,2,1,2,1,1,1,1,0,0,1,2,0,1,1,2,0
17670,14,12.0,8,1,1,1,1,1,1,0,1,1,2,0,1,1,2,0
17671,19,19.0,2,1,2,1,1,1,1,0,0,1,2,0,1,1,2,0
17672,4,4.0,3,1,1,1,1,1,1,0,2,1,1,0,0,1,1,0
17673,4,4.0,2,1,1,1,1,0,0,1,0,0,2,0,0,0,2,0
17674,21,17.0,5,2,1,1,1,1,2,0,1,1,3,0,1,1,3,0
17675,7,7.0,2,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
17676,221,221.0,2,1,2,1,1,1,2,0,0,1,8,0,0,1,8,0
17677,55,55.0,3,2,2,2,1,1,2,0,1,1,11,1,1,3,11,1
17678,8,8.0,1,1,2,1,1,1,2,0,0,1,2,0,1,1,2,0
17679,69,38.0,3,2,1,1,1,1,0,0,0,1,8,0,3,1,7,0
17680,25,16.0,3,2,1,1,1,1,2,0,0,1,3,0,0,1,3,0
17681,13,13.0,2,1,2,1,1,1,1,0,0,1,2,0,2,1,2,0
17682,5,5.0,2,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
17683,12,11.0,10,1,1,1,1,1,1,0,1,2,1,0,1,1,1,0
17684,20,16.0,10,2,1,1,2,0,0,1,0,0,4,1,3,1,4,1
17686,21,17.0,3,2,1,1,1,1,2,0,0,1,4,0,2,3,3,0
17687,8,8.0,6,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
17688,14,11.0,10,1,1,1,1,1,1,0,1,2,1,0,1,1,1,0
17689,4,4.0,2,1,1,1,1,1,1,0,0,1,2,0,1,1,2,0
17690,17,11.0,6,4,3,2,2,1,1,1,1,1,3,0,2,1,3,0
17691,14,14.0,3,1,1,1,1,1,2,0,1,1,3,0,2,1,3,0
17692,18,18.0,2,1,2,1,1,1,2,0,0,1,4,0,2,2,4,0
17693,38,31.0,5,2,1,1,1,1,2,0,1,2,5,0,0,1,5,0
17694,4,4.0,2,1,1,1,1,0,0,1,0,0,2,0,0,1,2,0
17695,86,84.0,7,1,2,1,1,1,2,0,1,2,15,0,1,1,6,0
17696,19,16.0,4,2,1,1,1,1,2,0,1,1,2,0,0,1,2,0
17697,10,10.0,2,1,2,1,1,1,1,0,0,1,3,0,0,2,2,0
17698,33,25.0,10,2,2,1,1,1,2,0,1,1,3,1,2,2,3,1
17699,3,3.0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
17700,18,13.0,3,2,1,1,1,1,2,0,0,1,2,0,2,1,2,0
17702,179,169.0,13,2,2,1,1,1,2,1,1,1,20,7,3,1,15,6
17703,71,69.0,8,2,2,1,1,1,2,0,1,1,9,1,1,1,9,1
17704,25,21.0,9,2,1,1,1,0,0,1,0,0,6,2,0,0,6,2
17705,40,38.0,6,2,1,1,1,1,2,0,0,1,5,1,2,2,5,1
17707,12,6.0,3,2,1,1,1,1,1,0,0,1,2,0,1,2,2,0
17708,20,20.0,8,2,1,1,1,0,0,1,0,0,5,1,0,0,4,1
17709,62,41.0,6,2,1,1,1,1,2,0,1,1,9,0,2,1,9,0
17710,4,4.0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
17711,16,16.0,2,1,1,1,1,1,1,0,0,1,3,0,0,1,3,0
17712,19,17.0,4,2,1,1,1,0,0,1,0,0,3,0,0,1,3,0
17713,5,5.0,2,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
17714,10,8.0,3,2,1,1,1,1,1,0,0,1,1,0,0,1,1,0
17716,3,3.0,2,1,1,1,2,0,0,1,0,0,1,0,0,0,1,0
17718,27,23.0,4,2,2,1,1,1,1,1,1,1,5,0,0,1,5,0
17719,42,38.0,6,2,2,2,2,2,3,0,1,2,8,0,1,1,8,0
17720,366,346.0,27,2,4,2,1,1,2,0,3,2,30,9,3,7,28,9
17721,4,2.0,3,1,2,1,1,1,2,0,0,1,2,0,0,1,2,0
17722,30,29.0,7,2,1,1,1,1,2,0,0,1,5,1,1,0,2,1
17723,11,11.0,3,1,1,1,1,1,5,0,1,1,1,0,1,1,1,0
17724,16,13.0,5,1,1,1,1,1,1,0,1,1,2,0,1,1,2,0
17725,47,46.0,5,2,2,1,1,1,2,0,1,1,4,1,1,1,3,1
17727,12,8.0,3,3,1,1,1,0,0,1,0,0,2,0,0,0,2,0
17728,61,60.0,5,2,1,1,1,1,2,0,1,1,7,0,0,1,7,0
17729,32,21.0,10,2,2,1,2,0,0,1,0,0,3,1,0,0,2,1
17730,40,25.0,6,2,2,2,2,2,2,0,2,2,7,0,2,1,6,0
17731,34,26.0,13,2,1,1,1,1,2,0,1,2,4,0,1,1,4,0
17732,16,15.0,4,1,1,1,1,1,2,0,1,2,3,0,1,1,3,0
17733,1,1.0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0
17734,6,6.0,2,1,2,1,1,1,1,0,0,1,2,0,1,1,2,0
17735,2,2.0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0
17736,8,8.0,2,1,2,1,1,1,1,0,0,1,2,0,0,1,2,0
17737,8,8.0,2,2,1,1,1,1,1,0,0,1,3,1,1,1,3,1
17738,24,20.0,7,2,2,1,1,1,2,0,1,1,11,0,2,2,10,0
17739,87,85.0,5,3,2,1,1,1,3,0,0,1,18,1,3,2,16,1
17740,6,6.0,3,1,1,1,1,1,2,0,1,1,2,0,1,1,2,0
17741,22,22.0,8,2,2,1,1,1,1,0,0,1,3,1,1,1,3,1
17743,11,11.0,5,2,2,1,1,0,0,1,0,0,2,1,0,0,2,1
17744,20,19.0,9,2,1,1,1,1,2,0,1,2,2,1,2,1,2,1
17745,13,13.0,5,1,1,1,1,1,1,0,1,1,4,0,2,1,2,0
17746,24,19.0,9,1,1,2,2,2,1,0,2,3,3,0,1,1,3,0
17747,31,21.0,3,2,1,1,1,1,1,0,0,1,5,0,2,1,5,0
17748,18,13.0,10,3,3,3,2,1,0,1,1,2,1,0,2,1,1,0
17749,8,8.0,7,1,1,1,1,1,2,0,1,1,2,0,0,1,2,0
17750,308,293.0,15,3,4,3,2,1,2,1,2,2,7,5,5,2,4,3
17751,10,10.0,2,1,1,1,1,1,1,0,0,2,2,0,0,1,2,0
17752,6,6.0,2,1,1,1,1,1,2,0,0,1,1,0,0,1,1,0
17753,12,12.0,4,2,2,1,1,1,2,0,1,1,3,1,0,2,3,1
17754,2,2.0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
17755,14,14.0,2,1,1,1,1,1,2,0,0,1,2,0,1,1,2,0
17756,35,32.0,7,3,2,1,1,1,2,0,1,1,4,3,1,1,3,3
17757,86,79.0,7,2,2,1,1,0,0,1,0,0,16,6,2,1,14,6
17758,5,5.0,2,1,1,1,1,1,1,0,0,2,1,0,0,1,1,0
17759,4,4.0,2,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
17760,8,8.0,1,1,1,1,1,1,2,0,0,1,2,0,0,2,2,0
17761,16,14.0,9,1,1,1,1,1,1,0,1,1,2,0,2,2,2,0
17762,247,228.0,4,2,1,1,1,1,2,0,1,1,4,0,0,1,2,0
17763,12,9.0,8,2,1,1,1,0,0,1,0,0,2,1,0,0,2,1
17764,13,7.0,7,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
17765,14,14.0,2,1,1,1,1,1,2,0,0,1,2,0,1,0,2,0
17766,79,69.0,9,2,2,1,1,0,0,1,0,0,16,5,0,0,12,5
17767,37,36.0,8,2,2,1,1,1,2,0,1,1,6,1,1,1,6,1
17768,3,3.0,2,1,1,1,1,1,2,0,0,1,2,0,1,1,2,0
17770,83,79.0,9,2,2,1,1,0,0,1,0,0,17,6,0,0,16,6
17771,16,13.0,7,2,2,2,2,2,1,0,0,1,3,0,1,1,3,0
17772,8,8.0,2,1,2,1,1,1,1,0,0,1,2,0,0,2,2,0
17773,12,11.0,6,2,1,1,2,0,0,1,0,0,2,0,0,0,2,0
17774,93,75.0,8,2,1,1,1,1,2,0,3,3,12,0,2,3,9,0
17775,14,12.0,5,1,1,1,1,1,2,0,1,1,1,0,1,1,1,0
17776,40,36.0,8,2,2,1,1,1,1,0,0,1,4,1,2,1,4,1
17777,43,43.0,6,2,2,1,1,1,2,0,0,1,5,1,2,1,5,1
17779,15,15.0,1,1,2,1,1,1,2,0,0,1,3,0,0,2,3,0
17780,13,11.0,3,2,1,1,2,0,0,1,0,0,2,0,0,0,2,0
17781,99,98.0,6,3,2,1,1,1,2,0,0,1,13,1,3,1,6,1
17782,45,41.0,7,2,2,1,1,1,2,0,0,1,4,2,1,2,4,2
17783,11,11.0,6,1,1,1,1,1,2,0,1,1,2,0,0,1,2,0
17784,5,5.0,2,1,2,1,1,1,1,0,0,1,2,0,1,1,2,0
17785,22,20.0,5,1,2,1,1,1,2,0,1,1,3,0,0,3,3,0
17786,12,5.0,1,1,1,1,1,1,2,0,0,1,3,0,1,2,3,0
17787,21,19.0,2,3,1,1,1,1,2,0,0,1,3,0,0,2,3,0
17788,42,34.0,12,2,1,1,1,1,2,0,1,1,5,1,1,1,5,1
17789,28,25.0,9,2,2,1,1,0,0,1,0,0,5,1,0,0,5,1
17791,2,2.0,2,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0
17792,3,3.0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
17793,2,2.0,2,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
17794,52,35.0,9,2,3,2,2,1,1,1,1,1,4,0,3,2,4,0
17795,4,4.0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
17796,66,66.0,4,1,2,1,1,1,2,0,1,1,10,0,0,2,9,0
17797,104,98.0,9,2,2,2,1,1,2,0,2,1,15,0,2,3,12,0
17798,13,12.0,9,2,1,2,1,0,0,1,0,0,2,1,1,1,2,1
17799,4,3.0,3,2,1,1,1,1,1,0,0,1,2,0,1,1,2,0
17800,29,20.0,12,2,1,1,1,1,1,0,1,2,2,0,1,1,2,0
17801,17,12.0,3,2,1,1,1,0,0,1,0,0,4,0,0,0,4,0
17802,113,113.0,9,2,2,1,1,1,2,0,0,1,17,3,2,1,11,3
17803,4,4.0,4,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
17804,92,92.0,10,3,2,1,1,1,2,0,1,2,13,2,4,2,12,2
17805,13,7.0,3,2,1,1,1,1,1,0,0,1,1,0,0,1,1,0
17806,62,59.0,12,2,1,1,1,0,0,1,0,0,13,5,0,0,10,4
17807,7,7.0,4,2,1,1,1,0,0,1,0,0,2,1,1,0,2,1
17808,32,18.0,9,2,1,1,1,1,2,1,1,1,4,0,0,1,3,0
17809,83,82.0,9,2,2,1,1,1,2,0,1,1,7,3,1,1,5,2
17810,5,5.0,5,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
17811,3,3.0,3,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
17812,189,115.0,3,2,2,2,0,1,1,0,0,1,5,0,0,0,5,0
17813,62,55.0,11,2,1,1,1,1,2,0,2,1,3,2,1,1,3,2
17814,22,18.0,4,3,2,1,1,1,2,0,1,1,5,0,1,1,5,0
