UID,days_sum,days_sub,days_rate,o_t_days
17283,22.0,-8.0,0.4666666666666667,3.0
17284,62.0,12.0,1.48,6.0
17285,,,,
17286,18.0,16.0,17.0,1.0
17287,52.0,44.0,12.0,2.0
17288,179.0,91.0,3.0681818181818183,9.0
17289,11.0,3.0,1.75,0.0
17290,21.0,9.0,2.5,2.0
17291,,,,
17292,41.0,33.0,9.25,1.0
17293,13.0,-5.0,0.4444444444444444,1.0
17294,22.0,18.0,10.0,2.0
17295,12.0,6.0,3.0,1.0
17296,32.0,28.0,15.0,1.0
17297,10.0,2.0,1.5,1.0
17298,243.0,101.0,2.4225352112676055,12.0
17299,162.0,104.0,4.586206896551724,4.0
17300,38.0,12.0,1.9230769230769231,1.0
17301,2.0,0.0,1.0,1.0
17302,,,,
17303,23.0,1.0,1.0909090909090908,4.0
17304,25.0,3.0,1.2727272727272727,4.0
17305,58.0,30.0,3.142857142857143,5.0
17306,52.0,22.0,2.466666666666667,3.0
17307,9.0,7.0,8.0,1.0
17308,,,,
17309,29.0,1.0,1.0714285714285714,1.0
17310,47.0,17.0,2.1333333333333333,3.0
17311,25.0,21.0,11.5,1.0
17312,6.0,4.0,5.0,1.0
17313,,,,
17314,64.0,32.0,3.0,4.0
17315,17.0,9.0,3.25,1.0
17316,27.0,19.0,5.75,2.0
17317,18.0,10.0,3.5,1.0
17318,18.0,4.0,1.5714285714285714,3.0
17319,13.0,11.0,12.0,1.0
17320,22.0,18.0,10.0,1.0
17321,30.0,14.0,2.75,3.0
17322,26.0,-4.0,0.7333333333333333,2.0
17323,15.0,1.0,1.1428571428571428,2.0
17324,14.0,8.0,3.6666666666666665,1.0
17325,7.0,-5.0,0.16666666666666666,0.0
17326,,,,
17327,,,,
17328,17.0,11.0,4.666666666666667,0.0
17329,32.0,12.0,2.2,4.0
17330,19.0,-1.0,0.9,0.0
17331,14.0,4.0,1.8,1.0
17332,86.0,64.0,6.818181818181818,5.0
17333,15.0,13.0,14.0,0.0
17334,8.0,6.0,7.0,1.0
17335,15.0,-3.0,0.6666666666666666,2.0
17336,4.0,2.0,3.0,1.0
17337,30.0,18.0,4.0,1.0
17338,33.0,13.0,2.3,4.0
17339,23.0,5.0,1.5555555555555556,2.0
17340,17.0,9.0,3.25,2.0
17341,12.0,4.0,2.0,1.0
17342,84.0,-30.0,0.47368421052631576,3.0
17343,19.0,1.0,1.1111111111111112,2.0
17344,,,,
17345,9.0,3.0,2.0,1.0
17346,59.0,-5.0,0.84375,4.0
17347,7.0,5.0,6.0,1.0
17348,14.0,4.0,1.8,2.0
17349,25.0,9.0,2.125,2.0
17350,8.0,2.0,1.6666666666666667,1.0
17351,50.0,4.0,1.173913043478261,3.0
17352,87.0,27.0,1.9,6.0
17353,21.0,9.0,2.5,1.0
17354,4.0,2.0,3.0,1.0
17355,,,,
17356,16.0,12.0,7.0,2.0
17357,38.0,30.0,8.5,3.0
17358,10.0,6.0,4.0,1.0
17359,68.0,0.0,1.0,11.0
17360,71.0,11.0,1.3666666666666667,6.0
17361,50.0,36.0,6.142857142857143,4.0
17362,23.0,-1.0,0.9166666666666666,1.0
17363,,,,
17364,324.0,108.0,2.0,17.0
17365,4.0,2.0,3.0,0.0
17366,19.0,-9.0,0.35714285714285715,2.0
17367,23.0,21.0,22.0,1.0
17368,18.0,16.0,17.0,1.0
17369,51.0,37.0,6.285714285714286,4.0
17370,38.0,12.0,1.9230769230769231,8.0
17371,28.0,16.0,3.6666666666666665,1.0
17372,17.0,9.0,3.25,4.0
17373,63.0,47.0,6.875,4.0
17374,41.0,29.0,5.833333333333333,2.0
17375,,,,
17376,22.0,0.0,1.0,2.0
17377,34.0,16.0,2.7777777777777777,3.0
17378,12.0,10.0,11.0,1.0
17379,,,,
17380,15.0,1.0,1.1428571428571428,2.0
17381,42.0,6.0,1.3333333333333333,3.0
17382,,,,
17383,7.0,3.0,2.5,1.0
17384,25.0,15.0,4.0,2.0
17385,42.0,20.0,2.8181818181818183,3.0
17386,,,,
17387,13.0,3.0,1.6,3.0
17388,58.0,18.0,1.9,5.0
17389,54.0,-6.0,0.8,2.0
17390,9.0,-1.0,0.8,0.0
17391,40.0,20.0,3.0,2.0
17392,102.0,88.0,13.571428571428571,3.0
17393,10.0,8.0,9.0,1.0
17394,19.0,3.0,1.375,3.0
17395,17.0,7.0,2.4,1.0
17396,,,,
17397,27.0,7.0,1.7,3.0
17398,216.0,98.0,2.6610169491525424,12.0
17399,48.0,4.0,1.1818181818181819,4.0
17400,52.0,14.0,1.736842105263158,4.0
17401,8.0,2.0,1.6666666666666667,1.0
17402,24.0,0.0,1.0,2.0
17403,35.0,-3.0,0.8421052631578947,3.0
17404,210.0,124.0,3.883720930232558,8.0
17405,38.0,30.0,8.5,1.0
17406,10.0,8.0,9.0,1.0
17407,2.0,0.0,1.0,1.0
17408,45.0,13.0,1.8125,2.0
17409,86.0,12.0,1.3243243243243243,5.0
17410,32.0,10.0,1.9090909090909092,3.0
17411,21.0,13.0,4.25,2.0
17412,29.0,15.0,3.142857142857143,3.0
17413,20.0,16.0,9.0,1.0
17414,21.0,9.0,2.5,2.0
17415,17.0,9.0,3.25,1.0
17416,6.0,4.0,5.0,1.0
17417,24.0,18.0,7.0,1.0
17418,22.0,10.0,2.6666666666666665,2.0
17419,36.0,12.0,2.0,3.0
17420,39.0,17.0,2.5454545454545454,2.0
17421,57.0,-37.0,0.2127659574468085,3.0
17422,37.0,9.0,1.6428571428571428,4.0
17423,7.0,5.0,6.0,0.0
17424,,,,
17425,66.0,34.0,3.125,4.0
17426,29.0,19.0,4.8,1.0
17427,104.0,48.0,2.7142857142857144,9.0
17428,15.0,13.0,14.0,1.0
17429,18.0,-6.0,0.5,1.0
17430,83.0,33.0,2.32,9.0
17431,36.0,-4.0,0.8,4.0
17432,119.0,75.0,4.409090909090909,5.0
17433,19.0,3.0,1.375,1.0
17434,40.0,16.0,2.3333333333333335,5.0
17435,16.0,12.0,7.0,1.0
17436,10.0,8.0,9.0,1.0
17437,6.0,2.0,2.0,0.0
17438,20.0,14.0,5.666666666666667,1.0
17439,74.0,44.0,3.933333333333333,6.0
17440,51.0,31.0,4.1,2.0
17441,15.0,3.0,1.5,1.0
17442,20.0,10.0,3.0,3.0
17443,12.0,2.0,1.4,2.0
17444,102.0,72.0,5.8,2.0
17445,,,,
17446,14.0,6.0,2.5,2.0
17447,,,,
17448,17.0,-11.0,0.21428571428571427,0.0
17449,58.0,26.0,2.625,4.0
17450,13.0,-1.0,0.8571428571428571,0.0
17451,5.0,3.0,4.0,0.0
17452,21.0,17.0,9.5,1.0
17453,28.0,26.0,27.0,1.0
17454,3.0,1.0,2.0,1.0
17455,7.0,5.0,6.0,1.0
17456,12.0,8.0,5.0,0.0
17457,14.0,6.0,2.5,1.0
17458,57.0,43.0,7.142857142857143,4.0
17459,112.0,40.0,2.111111111111111,13.0
17460,3.0,-1.0,0.5,1.0
17461,19.0,-9.0,0.35714285714285715,2.0
17462,63.0,41.0,4.7272727272727275,2.0
17463,65.0,39.0,4.0,8.0
17464,40.0,28.0,5.666666666666667,3.0
17465,24.0,14.0,3.8,1.0
17466,10.0,2.0,1.5,0.0
17467,140.0,44.0,1.9166666666666667,14.0
17468,16.0,-4.0,0.6,3.0
17469,,,,
17470,,,,
17471,15.0,9.0,4.0,1.0
17472,43.0,7.0,1.3888888888888888,3.0
17473,37.0,7.0,1.4666666666666666,2.0
17474,5.0,1.0,1.5,0.0
17475,,,,
17476,59.0,19.0,1.95,9.0
17477,38.0,12.0,1.9230769230769231,4.0
17478,14.0,10.0,6.0,1.0
17479,52.0,16.0,1.8888888888888888,4.0
17480,,,,
17481,14.0,12.0,13.0,0.0
17482,14.0,4.0,1.8,1.0
17483,8.0,6.0,7.0,1.0
17484,10.0,8.0,9.0,1.0
17485,,,,
17486,18.0,16.0,17.0,1.0
17487,,,,
17488,157.0,123.0,8.235294117647058,4.0
17489,55.0,49.0,17.333333333333332,1.0
17490,1093.0,-133.0,0.7830342577487766,19.0
17491,29.0,11.0,2.2222222222222223,3.0
17492,9.0,3.0,2.0,1.0
17493,14.0,8.0,3.6666666666666665,1.0
17494,17.0,7.0,2.4,1.0
17495,162.0,38.0,1.6129032258064515,16.0
17496,,,,
17497,,,,
17498,19.0,-5.0,0.5833333333333334,1.0
17499,10.0,0.0,1.0,2.0
17500,9.0,5.0,3.5,0.0
17501,54.0,42.0,8.0,4.0
17502,18.0,10.0,3.5,1.0
17503,10.0,0.0,1.0,1.0
17504,49.0,45.0,23.5,1.0
17505,11.0,3.0,1.75,1.0
17506,54.0,28.0,3.1538461538461537,2.0
17507,11.0,5.0,2.6666666666666665,1.0
17508,4.0,0.0,1.0,1.0
17509,7.0,3.0,2.5,1.0
17510,381.0,325.0,12.607142857142858,10.0
17511,22.0,18.0,10.0,1.0
17512,34.0,-16.0,0.36,1.0
17513,31.0,19.0,4.166666666666667,2.0
17514,4.0,0.0,1.0,1.0
17515,31.0,7.0,1.5833333333333333,4.0
17516,5.0,-1.0,0.6666666666666666,0.0
17517,17.0,11.0,4.666666666666667,1.0
17518,22.0,2.0,1.2,3.0
17519,8.0,6.0,7.0,1.0
17520,4116.0,-3944.0,0.021339950372208438,8.0
17521,131.0,59.0,2.638888888888889,6.0
17522,15.0,5.0,2.0,1.0
17523,14.0,2.0,1.3333333333333333,1.0
17524,10.0,2.0,1.5,0.0
17525,40.0,12.0,1.8571428571428572,2.0
17526,19.0,9.0,2.8,1.0
17527,47.0,17.0,2.1333333333333333,5.0
17528,29.0,21.0,6.25,2.0
17529,116.0,96.0,10.6,4.0
17530,30.0,20.0,5.0,2.0
17531,17.0,9.0,3.25,1.0
17532,44.0,20.0,2.6666666666666665,4.0
17533,5.0,-3.0,0.25,0.0
17534,18.0,8.0,2.6,1.0
17535,17.0,11.0,4.666666666666667,1.0
17536,21.0,17.0,9.5,1.0
17537,8.0,6.0,7.0,1.0
17538,93.0,45.0,2.875,3.0
17539,225.0,-31.0,0.7578125,14.0
17540,29.0,-5.0,0.7058823529411765,2.0
17541,38.0,10.0,1.7142857142857142,3.0
17542,23.0,17.0,6.666666666666667,1.0
17543,38.0,14.0,2.1666666666666665,4.0
17544,3.0,-1.0,0.5,1.0
17545,26.0,14.0,3.3333333333333335,1.0
17546,54.0,28.0,3.1538461538461537,4.0
17547,,,,
17548,,,,
17549,64.0,-10.0,0.7297297297297297,6.0
17550,25.0,7.0,1.7777777777777777,5.0
17551,20.0,0.0,1.0,3.0
17552,,,,
17553,5.0,1.0,1.5,1.0
17554,9.0,-3.0,0.5,1.0
17555,93.0,49.0,3.227272727272727,6.0
17556,28.0,16.0,3.6666666666666665,2.0
17557,129.0,93.0,6.166666666666667,4.0
17558,29.0,27.0,28.0,1.0
17559,306.0,138.0,2.642857142857143,17.0
17560,12.0,4.0,2.0,1.0
17561,9.0,7.0,8.0,1.0
17562,26.0,16.0,4.2,3.0
17563,26.0,24.0,25.0,1.0
17564,122.0,58.0,2.8125,6.0
17565,143.0,47.0,1.9791666666666667,15.0
17566,52.0,42.0,9.4,3.0
17567,42.0,38.0,20.0,1.0
17568,,,,
17569,44.0,20.0,2.6666666666666665,5.0
17570,15.0,11.0,6.5,2.0
17571,,,,
17572,14.0,10.0,6.0,1.0
17573,,,,
17574,20.0,-6.0,0.5384615384615384,2.0
17575,34.0,20.0,3.857142857142857,1.0
17576,,,,
17577,15.0,9.0,4.0,1.0
17578,40.0,26.0,4.714285714285714,0.0
17579,18.0,16.0,17.0,0.0
17580,32.0,18.0,3.5714285714285716,2.0
17581,21.0,11.0,3.2,2.0
17582,33.0,11.0,2.0,3.0
17583,65.0,53.0,9.833333333333334,0.0
17584,13.0,-1.0,0.8571428571428571,2.0
17585,225.0,143.0,4.487804878048781,10.0
17586,71.0,21.0,1.84,7.0
17587,28.0,24.0,13.0,0.0
17588,,,,
17589,95.0,55.0,3.75,6.0
17590,,,,
17591,40.0,24.0,4.0,2.0
17592,18.0,8.0,2.6,1.0
17593,,,,
17594,136.0,82.0,4.037037037037037,2.0
17595,,,,
17596,9.0,7.0,8.0,0.0
17597,51.0,37.0,6.285714285714286,3.0
17598,,,,
17599,29.0,5.0,1.4166666666666667,4.0
17600,17.0,11.0,4.666666666666667,1.0
17601,39.0,23.0,3.875,2.0
17602,99.0,71.0,6.071428571428571,4.0
17603,8.0,6.0,7.0,1.0
17604,7.0,1.0,1.3333333333333333,0.0
17605,7.0,-1.0,0.75,1.0
17606,3.0,1.0,2.0,0.0
17607,84.0,56.0,5.0,6.0
17608,19.0,9.0,2.8,1.0
17609,57.0,27.0,2.8,2.0
17610,31.0,21.0,5.2,3.0
17611,30.0,-4.0,0.7647058823529411,4.0
17612,11.0,5.0,2.6666666666666665,1.0
17613,80.0,42.0,3.210526315789474,4.0
17614,41.0,21.0,3.1,3.0
17615,101.0,77.0,7.416666666666667,2.0
17616,141.0,63.0,2.6153846153846154,8.0
17617,,,,
17618,11.0,5.0,2.6666666666666665,1.0
17619,10.0,4.0,2.3333333333333335,1.0
17620,8.0,2.0,1.6666666666666667,1.0
17621,40.0,18.0,2.6363636363636362,3.0
17622,50.0,26.0,3.1666666666666665,3.0
17623,30.0,16.0,3.2857142857142856,3.0
17624,42.0,32.0,7.4,1.0
17625,,,,
17626,,,,
17627,38.0,22.0,3.75,2.0
17628,20.0,-4.0,0.6666666666666666,2.0
17629,18.0,-6.0,0.5,0.0
17630,10.0,4.0,2.3333333333333335,1.0
17631,15.0,7.0,2.75,2.0
17632,,,,
17633,12.0,4.0,2.0,2.0
17634,,,,
17635,52.0,34.0,4.777777777777778,3.0
17636,17.0,-3.0,0.7,1.0
17637,176.0,50.0,1.7936507936507937,11.0
17638,,,,
17639,36.0,28.0,8.0,2.0
17640,22.0,-12.0,0.29411764705882354,1.0
17641,33.0,23.0,5.6,1.0
17642,16.0,8.0,3.0,3.0
17643,9.0,3.0,2.0,1.0
17644,32.0,20.0,4.333333333333333,4.0
17645,200.0,-64.0,0.5151515151515151,10.0
17646,,,,
17647,51.0,29.0,3.6363636363636362,3.0
17648,16.0,-8.0,0.3333333333333333,2.0
17649,4.0,2.0,3.0,0.0
17650,,,,
17651,156.0,84.0,3.3333333333333335,5.0
17652,,,,
17653,,,,
17654,21.0,17.0,9.5,1.0
17655,49.0,41.0,11.25,1.0
17656,9.0,5.0,3.5,1.0
17657,8.0,2.0,1.6666666666666667,1.0
17658,38.0,16.0,2.4545454545454546,3.0
17659,16.0,14.0,15.0,1.0
17660,74.0,62.0,11.333333333333334,2.0
17661,38.0,16.0,2.4545454545454546,2.0
17662,50.0,20.0,2.3333333333333335,3.0
17663,38.0,20.0,3.2222222222222223,2.0
17664,21.0,13.0,4.25,3.0
17665,45.0,29.0,4.625,2.0
17666,9.0,1.0,1.25,0.0
17667,148.0,-20.0,0.7619047619047619,2.0
17668,22.0,2.0,1.2,1.0
17669,23.0,-3.0,0.7692307692307693,1.0
17670,15.0,13.0,14.0,1.0
17671,30.0,8.0,1.7272727272727273,2.0
17672,6.0,2.0,2.0,1.0
17673,18.0,-10.0,0.2857142857142857,2.0
17674,40.0,2.0,1.105263157894737,3.0
17675,13.0,1.0,1.1666666666666667,1.0
17676,247.0,195.0,8.5,11.0
17677,70.0,40.0,3.6666666666666665,7.0
17678,11.0,5.0,2.6666666666666665,1.0
17679,104.0,34.0,1.9714285714285715,6.0
17680,42.0,8.0,1.4705882352941178,3.0
17681,16.0,10.0,4.333333333333333,1.0
17682,22.0,-12.0,0.29411764705882354,1.0
17683,13.0,11.0,12.0,1.0
17684,28.0,12.0,2.5,2.0
17685,,,,
17686,28.0,14.0,3.0,1.0
17687,9.0,7.0,8.0,1.0
17688,15.0,13.0,14.0,1.0
17689,9.0,-1.0,0.8,1.0
17690,23.0,11.0,2.8333333333333335,1.0
17691,16.0,12.0,7.0,1.0
17692,33.0,3.0,1.2,3.0
17693,54.0,22.0,2.375,4.0
17694,5.0,3.0,4.0,1.0
17695,110.0,62.0,3.5833333333333335,5.0
17696,21.0,17.0,9.5,1.0
17697,12.0,8.0,5.0,1.0
17698,38.0,28.0,6.6,1.0
17699,17.0,-11.0,0.21428571428571427,1.0
17700,26.0,10.0,2.25,2.0
17701,,,,
17702,202.0,156.0,7.782608695652174,9.0
17703,84.0,58.0,5.461538461538462,3.0
17704,27.0,23.0,12.5,2.0
17705,48.0,32.0,5.0,3.0
17706,,,,
17707,14.0,10.0,6.0,2.0
17708,29.0,11.0,2.2222222222222223,3.0
17709,85.0,39.0,2.6956521739130435,7.0
17710,5.0,3.0,4.0,1.0
17711,28.0,4.0,1.3333333333333333,2.0
17712,23.0,15.0,4.75,3.0
17713,7.0,3.0,2.5,1.0
17714,20.0,0.0,1.0,1.0
17715,,,,
17716,17.0,-11.0,0.21428571428571427,1.0
17717,,,,
17718,65.0,-11.0,0.7105263157894737,3.0
17719,51.0,33.0,4.666666666666667,4.0
17720,427.0,305.0,6.0,18.0
17721,,,,
17722,46.0,14.0,1.875,3.0
17723,12.0,10.0,11.0,1.0
17724,21.0,11.0,3.2,2.0
17725,48.0,46.0,47.0,0.0
17726,,,,
17727,18.0,6.0,2.0,2.0
17728,88.0,34.0,2.259259259259259,6.0
17729,50.0,14.0,1.7777777777777777,4.0
17730,64.0,16.0,1.6666666666666667,7.0
17731,35.0,33.0,34.0,1.0
17732,20.0,12.0,4.0,2.0
17733,3.0,-1.0,0.5,1.0
17734,11.0,1.0,1.2,1.0
17735,9.0,-5.0,0.2857142857142857,1.0
17736,18.0,-2.0,0.8,2.0
17737,11.0,5.0,2.6666666666666665,1.0
17738,28.0,20.0,6.0,2.0
17739,103.0,71.0,5.4375,9.0
17740,8.0,4.0,3.0,1.0
17741,37.0,7.0,1.4666666666666666,2.0
17742,,,,
17743,13.0,9.0,5.5,1.0
17744,23.0,17.0,6.666666666666667,1.0
17745,21.0,5.0,1.625,2.0
17746,35.0,13.0,2.1818181818181817,2.0
17747,46.0,16.0,2.066666666666667,3.0
17748,,,,
17749,9.0,7.0,8.0,1.0
17750,373.0,243.0,4.7384615384615385,12.0
17751,13.0,7.0,3.3333333333333335,1.0
17752,13.0,-1.0,0.8571428571428571,1.0
17753,18.0,6.0,2.0,2.0
17754,8.0,-4.0,0.3333333333333333,1.0
17755,24.0,4.0,1.4,2.0
17756,45.0,25.0,3.5,3.0
17757,98.0,74.0,7.166666666666667,4.0
17758,9.0,1.0,1.25,1.0
17759,7.0,1.0,1.3333333333333333,1.0
17760,10.0,6.0,4.0,0.0
17761,,,,
17762,253.0,241.0,41.166666666666664,3.0
17763,19.0,5.0,1.7142857142857142,1.0
17764,14.0,12.0,13.0,1.0
17765,20.0,8.0,2.3333333333333335,1.0
17766,93.0,65.0,5.642857142857143,5.0
17767,45.0,29.0,4.625,2.0
17768,12.0,-6.0,0.3333333333333333,1.0
17769,,,,
17770,97.0,69.0,5.928571428571429,6.0
17771,31.0,1.0,1.0666666666666667,2.0
17772,13.0,3.0,1.6,1.0
17773,14.0,10.0,6.0,2.0
17774,104.0,82.0,8.454545454545455,3.0
17775,19.0,9.0,2.8,1.0
17776,56.0,24.0,2.5,7.0
17777,46.0,40.0,14.333333333333334,1.0
17778,,,,
17779,21.0,9.0,2.5,1.0
17780,25.0,1.0,1.0833333333333333,3.0
17781,144.0,54.0,2.2,6.0
17782,56.0,34.0,4.090909090909091,3.0
17783,15.0,7.0,2.75,1.0
17784,6.0,4.0,5.0,1.0
17785,28.0,16.0,3.6666666666666665,0.0
17786,17.0,7.0,2.4,1.0
17787,24.0,18.0,7.0,1.0
17788,45.0,39.0,14.0,2.0
17789,41.0,15.0,2.1538461538461537,4.0
17790,,,,
17791,14.0,-10.0,0.16666666666666666,1.0
17792,7.0,-1.0,0.75,1.0
17793,4.0,0.0,1.0,1.0
17794,55.0,49.0,17.333333333333332,2.0
17795,16.0,-8.0,0.3333333333333333,0.0
17796,93.0,39.0,2.4444444444444446,9.0
17797,124.0,84.0,5.2,7.0
17798,21.0,5.0,1.625,1.0
17799,7.0,1.0,1.3333333333333333,1.0
17800,36.0,22.0,4.142857142857143,2.0
17801,25.0,9.0,2.125,3.0
17802,127.0,99.0,8.071428571428571,4.0
17803,6.0,2.0,2.0,1.0
17804,121.0,63.0,3.1724137931034484,8.0
17805,15.0,11.0,6.5,1.0
17806,70.0,54.0,7.75,4.0
17807,8.0,6.0,7.0,0.0
17808,42.0,22.0,3.2,1.0
17809,104.0,62.0,3.9523809523809526,3.0
17810,,,,
17811,4.0,2.0,3.0,1.0
17812,263.0,115.0,2.554054054054054,13.0
17813,64.0,60.0,31.0,1.0
17814,36.0,8.0,1.5714285714285714,5.0
17815,54.0,20.0,2.176470588235294,3.0
17816,16.0,-12.0,0.14285714285714285,2.0
17817,12.0,4.0,2.0,1.0
17818,84.0,-16.0,0.68,4.0
17819,17.0,13.0,7.5,1.0
17820,12.0,10.0,11.0,1.0
17821,17.0,9.0,3.25,1.0
17822,,,,
17823,54.0,46.0,12.5,1.0
17824,35.0,31.0,16.5,2.0
17825,35.0,11.0,1.9166666666666667,3.0
17826,26.0,2.0,1.1666666666666667,2.0
17827,7.0,-3.0,0.4,1.0
17828,27.0,5.0,1.4545454545454546,3.0
17829,,,,
17830,,,,
17831,117.0,73.0,4.318181818181818,8.0
17832,50.0,0.0,1.0,1.0
17833,26.0,6.0,1.6,3.0
17834,23.0,5.0,1.5555555555555556,3.0
17835,31.0,5.0,1.3846153846153846,2.0
17836,18.0,10.0,3.5,1.0
17837,28.0,18.0,4.6,2.0
17838,16.0,4.0,1.6666666666666667,0.0
17839,69.0,43.0,4.3076923076923075,4.0
17840,27.0,7.0,1.7,3.0
17841,8.0,4.0,3.0,1.0
17842,25.0,-15.0,0.25,2.0
17843,16.0,-2.0,0.7777777777777778,3.0
17844,248.0,104.0,2.4444444444444446,14.0
17845,48.0,28.0,3.8,3.0
17846,94.0,40.0,2.4814814814814814,8.0
17847,29.0,13.0,2.625,3.0
17848,12.0,-4.0,0.5,1.0
17849,,,,
17850,18.0,6.0,2.0,2.0
17851,17.0,13.0,7.5,1.0
17852,,,,
17853,281.0,135.0,2.8493150684931505,14.0
17854,253.0,109.0,2.513888888888889,12.0
17855,51.0,39.0,7.5,1.0
17856,36.0,-8.0,0.6363636363636364,4.0
17857,94.0,70.0,6.833333333333333,4.0
17858,31.0,-1.0,0.9375,5.0
17859,10.0,-6.0,0.25,1.0
17860,9.0,3.0,2.0,1.0
17861,36.0,16.0,2.6,4.0
17862,23.0,3.0,1.3,1.0
17863,24.0,16.0,5.0,1.0
17864,11.0,5.0,2.6666666666666665,1.0
17865,32.0,2.0,1.1333333333333333,2.0
17866,,,,
17867,28.0,14.0,3.0,3.0
17868,,,,
17869,102.0,82.0,9.2,5.0
17870,69.0,43.0,4.3076923076923075,4.0
17871,33.0,21.0,4.5,2.0
17872,70.0,58.0,10.666666666666666,5.0
17873,287.0,15.0,1.1102941176470589,16.0
17874,29.0,17.0,3.8333333333333335,2.0
17875,28.0,12.0,2.5,1.0
17876,83.0,57.0,5.384615384615385,6.0
17877,26.0,24.0,25.0,1.0
17878,21.0,-7.0,0.5,2.0
17879,24.0,22.0,23.0,1.0
17880,22.0,-10.0,0.375,3.0
17881,6.0,4.0,5.0,1.0
17882,26.0,0.0,1.0,2.0
17883,19.0,-15.0,0.11764705882352941,1.0
17884,24.0,16.0,5.0,2.0
17885,,,,
17886,7.0,-5.0,0.16666666666666666,1.0
17887,71.0,27.0,2.227272727272727,6.0
17888,73.0,41.0,3.5625,5.0
17889,39.0,17.0,2.5454545454545454,1.0
17890,25.0,5.0,1.5,4.0
17891,215.0,95.0,2.5833333333333335,20.0
17892,67.0,15.0,1.5769230769230769,5.0
17893,39.0,15.0,2.25,4.0
17894,101.0,39.0,2.2580645161290325,7.0
17895,72.0,50.0,5.545454545454546,2.0
17896,14.0,2.0,1.3333333333333333,1.0
17897,37.0,17.0,2.7,4.0
17898,2.0,0.0,1.0,0.0
17899,113.0,19.0,1.4042553191489362,10.0
17900,11.0,7.0,4.5,1.0
17901,31.0,23.0,6.75,1.0
17902,80.0,42.0,3.210526315789474,4.0
17903,329.0,283.0,13.304347826086957,11.0
17904,24.0,8.0,2.0,1.0
17905,14.0,4.0,1.8,1.0
17906,120.0,78.0,4.714285714285714,8.0
17907,7.0,5.0,6.0,1.0
17908,,,,
17909,34.0,26.0,7.5,0.0
17910,24.0,6.0,1.6666666666666667,2.0
17911,8.0,2.0,1.6666666666666667,1.0
17912,14.0,4.0,1.8,2.0
17913,25.0,13.0,3.1666666666666665,1.0
17914,7.0,-5.0,0.16666666666666666,1.0
17915,10.0,0.0,1.0,1.0
17916,36.0,16.0,2.6,2.0
17917,28.0,6.0,1.5454545454545454,3.0
17918,59.0,49.0,10.8,1.0
17919,28.0,18.0,4.6,4.0
17920,21.0,-5.0,0.6153846153846154,1.0
17921,85.0,37.0,2.5416666666666665,4.0
17922,10.0,8.0,9.0,1.0
17923,,,,
17924,14.0,8.0,3.6666666666666665,1.0
17925,100.0,-58.0,0.26582278481012656,2.0
17926,16.0,10.0,4.333333333333333,1.0
17927,15.0,7.0,2.75,2.0
17928,,,,
17929,,,,
17930,,,,
17931,46.0,-2.0,0.9166666666666666,2.0
17932,15.0,3.0,1.5,1.0
17933,44.0,26.0,3.888888888888889,4.0
17934,9.0,-1.0,0.8,1.0
17935,84.0,38.0,2.652173913043478,6.0
17936,,,,
17937,,,,
17938,41.0,33.0,9.25,1.0
17939,,,,
17940,32.0,26.0,9.666666666666666,1.0
17941,46.0,28.0,4.111111111111111,4.0
17942,,,,
17943,23.0,11.0,2.8333333333333335,2.0
17944,75.0,15.0,1.5,4.0
17945,9.0,7.0,8.0,1.0
17946,15.0,1.0,1.1428571428571428,2.0
17947,,,,
17948,16.0,8.0,3.0,1.0
17949,45.0,29.0,4.625,4.0
17950,,,,
17951,,,,
17952,,,,
17953,,,,
17954,8.0,-2.0,0.6,1.0
17955,30.0,20.0,5.0,2.0
17956,66.0,42.0,4.5,4.0
17957,31.0,5.0,1.3846153846153846,4.0
17958,34.0,22.0,4.666666666666667,2.0
17959,41.0,23.0,3.5555555555555554,3.0
17960,17.0,9.0,3.25,1.0
17961,138.0,90.0,4.75,5.0
17962,21.0,5.0,1.625,1.0
17963,58.0,24.0,2.411764705882353,6.0
17964,,,,
17965,6.0,-2.0,0.5,1.0
17966,,,,
17967,24.0,20.0,11.0,1.0
17968,43.0,27.0,4.375,2.0
17969,15.0,13.0,14.0,1.0
17970,66.0,32.0,2.8823529411764706,4.0
17971,,,,
17972,60.0,46.0,7.571428571428571,3.0
17973,10.0,6.0,4.0,0.0
17974,112.0,72.0,4.6,6.0
17975,107.0,49.0,2.689655172413793,9.0
17976,32.0,28.0,15.0,0.0
17977,45.0,1.0,1.0454545454545454,2.0
17978,27.0,17.0,4.4,3.0
17979,10.0,2.0,1.5,2.0
17980,104.0,70.0,5.117647058823529,4.0
17981,25.0,5.0,1.5,3.0
17982,6.0,2.0,2.0,1.0
17983,57.0,-13.0,0.6285714285714286,5.0
17984,25.0,11.0,2.5714285714285716,2.0
17985,97.0,29.0,1.8529411764705883,5.0
17986,22.0,4.0,1.4444444444444444,2.0
17987,,,,
17988,24.0,6.0,1.6666666666666667,3.0
17989,15.0,-7.0,0.36363636363636365,1.0
17990,164.0,142.0,13.909090909090908,4.0
17991,67.0,35.0,3.1875,3.0
17992,67.0,33.0,2.9411764705882355,5.0
17993,93.0,53.0,3.65,4.0
17994,,,,
17995,4.0,-2.0,0.3333333333333333,0.0
17996,17.0,9.0,3.25,1.0
17997,15.0,7.0,2.75,2.0
17998,,,,
17999,,,,
18000,25.0,13.0,3.1666666666666665,2.0
18001,24.0,16.0,5.0,1.0
