UID,success_sum,mode_sum,os_sum,version_sum,device1_sum_x,device2_sum_x,device_code1_sum_x,device_code2_sum_x,device_code3_sum_x,mac1_sum_x,mac2_sum,ip1_sum_x,ip2_sum,wifi_sum,geo_code_sum_x,ip1_sub_sum_x,ip2_sub_sum,channel_sum,amt_src1_sum,merchant_sum,code1_sum,code2_sum,trans_type1_sum,acc_id1_sum,device_code1_sum_y,device_code2_sum_y,device_code3_sum_y,device1_sum_y,device2_sum_y,mac1_sum_y,ip1_sum_y,amt_src2_sum,acc_id2_sum,acc_id3_sum,geo_code_sum_y,trans_type2_sum,market_code_sum,market_type_sum,ip1_sub_sum_y
16974,5.0,5.0,5.0,5.0,5.0,4.0,,,5.0,,,5.0,,,,5.0,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,1.0,,,1.0
16975,14.0,14.0,14.0,14.0,14.0,9.0,14.0,14.0,,,14.0,14.0,,4.0,14.0,14.0,,16.0,16.0,16.0,,,16.0,6.0,16.0,16.0,,16.0,16.0,16.0,16.0,7.0,5.0,5.0,15.0,16.0,,,16.0
16976,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,1.0,2.0,,,2.0,2.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0
16977,17.0,17.0,17.0,15.0,15.0,12.0,15.0,15.0,,6.0,9.0,14.0,,6.0,12.0,14.0,,4.0,4.0,4.0,,,4.0,2.0,4.0,4.0,,4.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,2.0,,,4.0
16978,35.0,38.0,38.0,35.0,35.0,26.0,35.0,35.0,3.0,,35.0,35.0,,18.0,35.0,35.0,,15.0,15.0,15.0,,,15.0,10.0,15.0,15.0,,15.0,15.0,15.0,15.0,15.0,,,15.0,15.0,5.0,5.0,15.0
16979,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,,,5.0,5.0,,3.0,3.0,5.0,,7.0,7.0,7.0,,,7.0,1.0,7.0,7.0,,7.0,7.0,7.0,7.0,1.0,1.0,1.0,5.0,7.0,,,7.0
16980,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,,,3.0,1.0,3.0,3.0,,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,,,3.0
16981,351.0,380.0,380.0,347.0,347.0,336.0,347.0,347.0,,9.0,338.0,347.0,,46.0,347.0,347.0,,32.0,32.0,32.0,2.0,,32.0,2.0,29.0,29.0,,29.0,29.0,29.0,29.0,2.0,2.0,2.0,29.0,32.0,,,29.0
16982,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,,,,11.0,,,11.0,11.0,,4.0,4.0,4.0,,,4.0,3.0,4.0,4.0,,4.0,4.0,4.0,4.0,3.0,,,4.0,4.0,,,4.0
16983,2.0,3.0,3.0,2.0,2.0,1.0,,,2.0,,,2.0,,1.0,1.0,2.0,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,1.0,,,,1.0,,,,1.0
16984,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,2.0,,2.0,2.0,2.0,,2.0,2.0,2.0,,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,,,2.0,2.0,,,2.0
16985,30.0,30.0,30.0,30.0,30.0,24.0,30.0,30.0,,,30.0,30.0,,,29.0,30.0,,21.0,21.0,21.0,,,21.0,5.0,21.0,20.0,,21.0,21.0,21.0,21.0,6.0,5.0,5.0,21.0,5.0,,,21.0
16986,95.0,96.0,96.0,73.0,72.0,70.0,72.0,72.0,,,72.0,72.0,23.0,10.0,72.0,72.0,23.0,15.0,15.0,15.0,,,15.0,11.0,13.0,13.0,,13.0,13.0,13.0,13.0,15.0,1.0,1.0,13.0,7.0,1.0,1.0,13.0
16987,17.0,23.0,23.0,17.0,17.0,15.0,17.0,17.0,,,17.0,17.0,,,17.0,17.0,,8.0,8.0,8.0,,,8.0,5.0,8.0,8.0,,8.0,8.0,8.0,8.0,7.0,,,8.0,,2.0,2.0,8.0
16988,9.0,9.0,9.0,9.0,9.0,7.0,9.0,9.0,,,9.0,9.0,,6.0,9.0,9.0,,8.0,8.0,8.0,,,8.0,4.0,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,,,8.0,8.0,4.0,4.0,8.0
16989,7.0,7.0,7.0,7.0,7.0,7.0,,,7.0,,,7.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,
16990,9.0,9.0,9.0,5.0,5.0,5.0,5.0,5.0,,1.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,2.0,2.0,2.0,,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,,2.0
16991,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,,,4.0,1.0,4.0,4.0,,4.0,4.0,4.0,4.0,2.0,1.0,1.0,,4.0,,,4.0
16992,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,,2.0
16993,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,,,5.0,5.0,,4.0,5.0,5.0,,18.0,18.0,18.0,,,18.0,12.0,18.0,18.0,,18.0,18.0,18.0,18.0,13.0,,,18.0,18.0,8.0,8.0,18.0
16994,33.0,33.0,33.0,33.0,33.0,31.0,33.0,33.0,,,33.0,33.0,,31.0,33.0,33.0,,10.0,10.0,10.0,,,10.0,7.0,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,,,10.0,10.0,3.0,3.0,10.0
16995,208.0,208.0,208.0,120.0,120.0,117.0,120.0,120.0,,,120.0,120.0,88.0,9.0,120.0,120.0,88.0,9.0,9.0,9.0,,,9.0,1.0,9.0,9.0,,9.0,9.0,9.0,9.0,4.0,,,9.0,9.0,3.0,3.0,9.0
16996,31.0,31.0,31.0,31.0,31.0,29.0,31.0,31.0,,,31.0,31.0,,2.0,31.0,31.0,,21.0,21.0,21.0,,,21.0,6.0,21.0,21.0,,21.0,21.0,21.0,21.0,12.0,6.0,6.0,21.0,21.0,,,21.0
16997,24.0,33.0,33.0,24.0,24.0,17.0,,,24.0,,,24.0,,6.0,1.0,24.0,,23.0,23.0,23.0,,,23.0,21.0,,,23.0,23.0,23.0,,23.0,21.0,3.0,3.0,23.0,23.0,9.0,9.0,23.0
16998,39.0,43.0,43.0,39.0,39.0,35.0,39.0,39.0,1.0,1.0,38.0,39.0,,11.0,39.0,39.0,,13.0,13.0,13.0,,,13.0,12.0,10.0,10.0,,10.0,10.0,10.0,10.0,13.0,3.0,3.0,10.0,13.0,1.0,1.0,10.0
16999,48.0,48.0,48.0,43.0,43.0,39.0,43.0,43.0,,,43.0,43.0,5.0,,43.0,43.0,5.0,20.0,20.0,20.0,2.0,,20.0,10.0,18.0,18.0,,18.0,18.0,18.0,18.0,13.0,,,18.0,20.0,5.0,5.0,18.0
17000,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0
17001,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,,1.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,7.0,7.0,7.0,,,7.0,2.0,7.0,7.0,,7.0,7.0,7.0,7.0,4.0,2.0,2.0,7.0,7.0,,,7.0
17002,22.0,27.0,27.0,22.0,22.0,16.0,22.0,22.0,2.0,,22.0,22.0,,,22.0,22.0,,5.0,5.0,5.0,2.0,,5.0,2.0,3.0,3.0,,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,5.0,,,3.0
17003,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,3.0,4.0,7.0,,4.0,7.0,7.0,,2.0,2.0,2.0,,,2.0,1.0,2.0,1.0,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,,2.0
17004,34.0,35.0,35.0,34.0,34.0,33.0,34.0,34.0,,10.0,24.0,34.0,,21.0,26.0,34.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0
17005,35.0,35.0,35.0,27.0,27.0,24.0,27.0,27.0,,,27.0,27.0,8.0,16.0,27.0,27.0,8.0,10.0,10.0,10.0,,,10.0,2.0,10.0,10.0,,10.0,10.0,10.0,10.0,3.0,,,10.0,10.0,1.0,1.0,10.0
17006,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,,3.0,5.0,8.0,,3.0,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,
17007,41.0,41.0,41.0,41.0,41.0,38.0,41.0,41.0,,2.0,39.0,41.0,,7.0,41.0,41.0,,21.0,21.0,21.0,,,21.0,11.0,21.0,21.0,,21.0,21.0,21.0,21.0,11.0,,,21.0,21.0,5.0,5.0,21.0
17008,13.0,13.0,13.0,13.0,13.0,12.0,13.0,13.0,,,13.0,13.0,,,5.0,13.0,,6.0,6.0,6.0,,,6.0,3.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,,,4.0,6.0,,,6.0
17009,12.0,13.0,13.0,12.0,12.0,10.0,12.0,12.0,,,12.0,12.0,,,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,
17010,65.0,65.0,65.0,51.0,51.0,49.0,51.0,51.0,,25.0,26.0,51.0,14.0,24.0,45.0,51.0,14.0,8.0,8.0,8.0,,,8.0,,8.0,8.0,,8.0,8.0,8.0,8.0,4.0,,,8.0,8.0,4.0,4.0,8.0
17011,20.0,20.0,20.0,20.0,20.0,16.0,20.0,20.0,,6.0,14.0,20.0,,,20.0,20.0,,2.0,2.0,2.0,,,2.0,,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,,,2.0,2.0,,,2.0
17012,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,,,8.0,8.0,,1.0,8.0,8.0,,3.0,3.0,3.0,,,3.0,,3.0,3.0,,3.0,3.0,3.0,3.0,,,,3.0,3.0,,,3.0
17013,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,2.0,3.0,5.0,,3.0,5.0,5.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0
17014,12.0,12.0,12.0,12.0,12.0,10.0,12.0,12.0,,,12.0,12.0,,,12.0,12.0,,13.0,13.0,13.0,,,13.0,3.0,13.0,13.0,,13.0,13.0,13.0,13.0,3.0,3.0,3.0,13.0,13.0,,,13.0
17015,43.0,49.0,49.0,43.0,43.0,43.0,43.0,43.0,,,43.0,43.0,,11.0,43.0,43.0,,5.0,5.0,5.0,,,5.0,3.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,,,5.0,1.0,2.0,2.0,5.0
17016,140.0,142.0,142.0,133.0,135.0,117.0,135.0,135.0,,24.0,112.0,125.0,4.0,66.0,96.0,125.0,4.0,62.0,62.0,62.0,,,62.0,30.0,48.0,48.0,1.0,32.0,48.0,32.0,49.0,56.0,9.0,21.0,30.0,33.0,6.0,6.0,49.0
17017,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,5.0,5.0,,5.0,5.0,5.0,,8.0,8.0,8.0,,,8.0,3.0,7.0,7.0,1.0,8.0,8.0,7.0,8.0,3.0,3.0,3.0,8.0,8.0,,,8.0
17018,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,,,3.0,3.0,,2.0,3.0,3.0,,6.0,6.0,6.0,,,6.0,1.0,6.0,6.0,,6.0,6.0,6.0,6.0,2.0,1.0,1.0,6.0,6.0,,,6.0
17019,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,2.0,,,,2.0,2.0,2.0,,2.0,,,,2.0,2.0,,,2.0
17020,5.0,5.0,5.0,5.0,5.0,4.0,,,5.0,,,5.0,,,,5.0,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,1.0,,,1.0
17021,128.0,172.0,172.0,125.0,125.0,102.0,125.0,125.0,,28.0,97.0,125.0,3.0,40.0,123.0,125.0,3.0,46.0,46.0,46.0,,,46.0,41.0,45.0,45.0,,45.0,45.0,45.0,45.0,42.0,20.0,20.0,45.0,46.0,1.0,1.0,45.0
17022,32.0,32.0,32.0,32.0,32.0,31.0,28.0,28.0,4.0,16.0,12.0,32.0,,12.0,32.0,32.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0
17023,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,,,4.0,3.0,4.0,4.0,,4.0,4.0,4.0,4.0,3.0,,,4.0,4.0,2.0,2.0,4.0
17024,20.0,20.0,20.0,18.0,18.0,18.0,18.0,18.0,,5.0,13.0,18.0,,13.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,
17025,493.0,535.0,535.0,493.0,493.0,360.0,493.0,493.0,2.0,192.0,301.0,493.0,,5.0,493.0,493.0,,269.0,269.0,269.0,,,269.0,215.0,247.0,247.0,7.0,254.0,254.0,247.0,254.0,215.0,131.0,131.0,254.0,269.0,,,254.0
17026,57.0,61.0,61.0,54.0,54.0,46.0,54.0,54.0,,12.0,42.0,54.0,,17.0,29.0,54.0,,5.0,5.0,5.0,,2.0,5.0,5.0,3.0,3.0,,3.0,3.0,3.0,3.0,5.0,,,2.0,5.0,,,3.0
17027,113.0,185.0,185.0,113.0,113.0,,113.0,113.0,,,113.0,113.0,,,,113.0,,74.0,74.0,74.0,32.0,,74.0,58.0,,,,,40.0,,40.0,58.0,,,,74.0,,,40.0
17028,55.0,56.0,56.0,55.0,55.0,54.0,55.0,55.0,,1.0,54.0,55.0,,44.0,55.0,55.0,,6.0,6.0,6.0,,,6.0,4.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,,,6.0,6.0,3.0,3.0,6.0
17029,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,,6.0,5.0,11.0,,4.0,11.0,11.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0
17030,61.0,63.0,63.0,50.0,50.0,43.0,50.0,50.0,,4.0,46.0,50.0,,,50.0,50.0,,34.0,34.0,34.0,,16.0,34.0,12.0,18.0,18.0,,18.0,18.0,18.0,18.0,14.0,1.0,1.0,18.0,28.0,12.0,12.0,18.0
17031,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,,,7.0,7.0,,,7.0,7.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0
17032,13.0,29.0,29.0,13.0,13.0,7.0,13.0,13.0,,,13.0,13.0,,,13.0,13.0,,24.0,24.0,24.0,,,24.0,11.0,24.0,24.0,,24.0,24.0,24.0,24.0,11.0,1.0,1.0,24.0,24.0,5.0,5.0,24.0
17033,8.0,8.0,8.0,8.0,8.0,6.0,,,8.0,,,8.0,,,6.0,8.0,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,1.0
17034,,,,,,,,,,,,,,,,,,5.0,5.0,5.0,,,5.0,4.0,5.0,5.0,,5.0,5.0,5.0,5.0,4.0,,,5.0,5.0,3.0,3.0,5.0
17035,64.0,64.0,64.0,61.0,61.0,58.0,61.0,61.0,,,61.0,61.0,3.0,23.0,61.0,61.0,3.0,14.0,14.0,14.0,,,14.0,5.0,12.0,12.0,2.0,14.0,14.0,12.0,14.0,5.0,5.0,5.0,14.0,14.0,,,14.0
17036,14.0,14.0,14.0,14.0,14.0,12.0,14.0,14.0,,,14.0,14.0,,5.0,6.0,14.0,,7.0,7.0,7.0,,,7.0,1.0,7.0,7.0,,7.0,7.0,7.0,7.0,1.0,1.0,1.0,3.0,7.0,,,7.0
17037,28.0,29.0,29.0,28.0,28.0,25.0,,,28.0,,,28.0,,12.0,11.0,28.0,,18.0,18.0,18.0,,,18.0,9.0,5.0,5.0,13.0,18.0,18.0,5.0,18.0,12.0,9.0,9.0,17.0,18.0,,,18.0
17038,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,,,2.0,,2.0,,2.0,,3.0,3.0,3.0,,,3.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,,,3.0
17039,,,,,,,,,,,,,,,,,,7.0,7.0,7.0,,,7.0,,7.0,7.0,,7.0,7.0,7.0,7.0,5.0,,,7.0,7.0,,,7.0
17040,16.0,16.0,16.0,15.0,15.0,15.0,16.0,16.0,,9.0,7.0,16.0,,1.0,7.0,16.0,,4.0,4.0,4.0,,,4.0,1.0,3.0,3.0,1.0,4.0,4.0,3.0,4.0,2.0,1.0,1.0,4.0,4.0,,,4.0
17041,25.0,25.0,25.0,25.0,25.0,21.0,25.0,11.0,,,25.0,25.0,,21.0,25.0,25.0,,13.0,13.0,13.0,,,13.0,10.0,13.0,5.0,,13.0,13.0,13.0,13.0,10.0,1.0,1.0,13.0,13.0,4.0,4.0,13.0
17042,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,,,3.0,3.0,,3.0,3.0,3.0,,,3.0,,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,,,3.0,3.0,,,3.0
17043,29.0,29.0,29.0,22.0,22.0,18.0,,,21.0,,1.0,21.0,7.0,4.0,2.0,21.0,7.0,18.0,18.0,18.0,5.0,,18.0,11.0,,,12.0,11.0,12.0,,12.0,15.0,,2.0,12.0,16.0,8.0,8.0,12.0
17044,13.0,13.0,13.0,10.0,10.0,10.0,10.0,10.0,,8.0,2.0,10.0,,2.0,10.0,10.0,,8.0,8.0,8.0,,6.0,8.0,4.0,2.0,2.0,,2.0,2.0,2.0,2.0,4.0,,,2.0,8.0,3.0,3.0,2.0
17045,30.0,31.0,31.0,19.0,19.0,17.0,,,19.0,,,19.0,11.0,15.0,2.0,19.0,11.0,9.0,9.0,9.0,,,9.0,4.0,,,9.0,9.0,9.0,,9.0,6.0,,,9.0,4.0,1.0,1.0,9.0
17046,19.0,30.0,30.0,19.0,19.0,14.0,,,19.0,,,19.0,,,,19.0,,13.0,13.0,13.0,,,13.0,5.0,,,8.0,8.0,8.0,,8.0,9.0,,,8.0,13.0,4.0,4.0,8.0
17047,19.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,,1.0,18.0,19.0,,,19.0,19.0,,2.0,2.0,2.0,,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,2.0,,,1.0
17048,14.0,14.0,14.0,14.0,14.0,12.0,14.0,14.0,,2.0,12.0,14.0,,10.0,13.0,14.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0
17049,13.0,13.0,13.0,13.0,13.0,13.0,,,13.0,,,13.0,,,,13.0,,12.0,12.0,12.0,9.0,,12.0,12.0,,,3.0,3.0,3.0,,3.0,12.0,3.0,3.0,,12.0,5.0,5.0,3.0
17050,13.0,13.0,13.0,13.0,13.0,11.0,,,13.0,,,13.0,,,9.0,13.0,,3.0,3.0,3.0,,,3.0,1.0,,,3.0,3.0,3.0,,3.0,2.0,1.0,1.0,3.0,3.0,,,3.0
17051,,,,,,,,,,,,,,,,,,5.0,5.0,5.0,,,5.0,3.0,5.0,5.0,,5.0,5.0,5.0,5.0,3.0,2.0,2.0,5.0,2.0,,,5.0
17052,27.0,27.0,27.0,20.0,20.0,19.0,,,20.0,,,20.0,7.0,9.0,1.0,20.0,7.0,23.0,23.0,23.0,17.0,,23.0,16.0,,,8.0,8.0,8.0,,8.0,20.0,,,8.0,23.0,3.0,3.0,8.0
17053,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,1.0,3.0,4.0,,3.0,4.0,4.0,,3.0,3.0,3.0,,,3.0,1.0,3.0,3.0,,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,,,3.0
17054,16.0,16.0,16.0,12.0,12.0,10.0,,,12.0,,,12.0,,6.0,1.0,12.0,,15.0,15.0,15.0,,6.0,15.0,2.0,,,9.0,9.0,9.0,,9.0,2.0,,,9.0,15.0,,,9.0
17055,9.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,,,9.0,9.0,,8.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,
17056,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,,3.0,3.0,3.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0
17057,27.0,32.0,32.0,23.0,23.0,22.0,23.0,23.0,,1.0,22.0,23.0,4.0,18.0,23.0,23.0,4.0,6.0,6.0,6.0,,,6.0,2.0,5.0,5.0,,5.0,5.0,5.0,5.0,4.0,1.0,1.0,5.0,6.0,2.0,2.0,5.0
17058,29.0,30.0,30.0,23.0,23.0,21.0,17.0,17.0,6.0,5.0,12.0,23.0,,9.0,14.0,23.0,,26.0,26.0,26.0,,21.0,26.0,2.0,5.0,5.0,,5.0,5.0,5.0,5.0,6.0,,,2.0,23.0,5.0,5.0,5.0
17059,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,,1.0,6.0,7.0,,4.0,4.0,7.0,,2.0,2.0,2.0,,,2.0,,2.0,2.0,,2.0,2.0,2.0,2.0,1.0,,,2.0,2.0,1.0,1.0,2.0
17060,88.0,91.0,91.0,76.0,76.0,72.0,76.0,76.0,,14.0,62.0,76.0,,33.0,76.0,76.0,,14.0,14.0,14.0,6.0,,14.0,9.0,8.0,8.0,,8.0,8.0,8.0,8.0,14.0,2.0,2.0,8.0,12.0,5.0,5.0,8.0
17061,7.0,7.0,7.0,7.0,7.0,4.0,,,7.0,,,7.0,,4.0,,7.0,,12.0,12.0,12.0,,,12.0,,,,12.0,12.0,12.0,,12.0,4.0,,,12.0,12.0,,,12.0
17062,3.0,6.0,6.0,3.0,3.0,2.0,3.0,3.0,,,3.0,3.0,,2.0,3.0,3.0,,2.0,2.0,2.0,,,2.0,1.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,,,2.0,2.0,1.0,1.0,2.0
17063,64.0,70.0,70.0,40.0,40.0,36.0,40.0,40.0,,,40.0,40.0,24.0,7.0,40.0,40.0,24.0,10.0,10.0,10.0,,,10.0,8.0,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,,,10.0,6.0,2.0,2.0,10.0
17064,12.0,12.0,12.0,9.0,9.0,8.0,9.0,9.0,,,9.0,9.0,3.0,8.0,4.0,9.0,3.0,3.0,3.0,3.0,,,3.0,1.0,3.0,3.0,,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,,,3.0
17065,18.0,20.0,20.0,16.0,16.0,13.0,16.0,16.0,1.0,,16.0,15.0,,9.0,15.0,15.0,,5.0,5.0,5.0,,,5.0,,5.0,5.0,,5.0,5.0,5.0,5.0,2.0,,,3.0,5.0,2.0,2.0,5.0
17066,39.0,40.0,40.0,37.0,37.0,34.0,37.0,37.0,,8.0,29.0,37.0,,26.0,37.0,37.0,,10.0,10.0,10.0,1.0,,10.0,5.0,5.0,5.0,4.0,9.0,9.0,5.0,9.0,7.0,5.0,5.0,9.0,6.0,,,9.0
17067,9.0,9.0,9.0,9.0,9.0,7.0,9.0,9.0,,,9.0,9.0,,7.0,9.0,9.0,,5.0,5.0,5.0,,,5.0,3.0,5.0,5.0,,5.0,5.0,5.0,5.0,4.0,,,5.0,5.0,,,5.0
17068,16.0,16.0,16.0,12.0,12.0,11.0,,,12.0,,,12.0,,6.0,2.0,12.0,,3.0,3.0,3.0,,,3.0,1.0,,,3.0,3.0,3.0,,3.0,1.0,,,3.0,3.0,,,3.0
17069,116.0,192.0,192.0,116.0,116.0,,116.0,116.0,,,116.0,116.0,,,,116.0,,75.0,75.0,75.0,31.0,,75.0,58.0,,,,,42.0,,42.0,58.0,,,,75.0,,,42.0
17070,17.0,17.0,17.0,17.0,17.0,17.0,,,17.0,,,12.0,,12.0,,12.0,,3.0,3.0,3.0,,,3.0,2.0,,,3.0,3.0,3.0,,3.0,3.0,,,3.0,1.0,,,3.0
17071,81.0,82.0,82.0,80.0,80.0,74.0,79.0,79.0,,16.0,60.0,80.0,,3.0,80.0,80.0,,43.0,43.0,43.0,8.0,4.0,43.0,24.0,31.0,31.0,,31.0,31.0,31.0,31.0,26.0,19.0,19.0,31.0,43.0,4.0,4.0,31.0
17072,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,,6.0,5.0,11.0,,4.0,2.0,11.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0
17073,115.0,121.0,121.0,110.0,109.0,98.0,109.0,109.0,,5.0,104.0,107.0,6.0,55.0,82.0,107.0,6.0,47.0,47.0,47.0,,,47.0,37.0,40.0,40.0,,39.0,40.0,39.0,40.0,40.0,7.0,6.0,38.0,46.0,14.0,14.0,40.0
17074,40.0,40.0,40.0,36.0,36.0,30.0,36.0,36.0,,,36.0,36.0,4.0,14.0,21.0,36.0,4.0,15.0,15.0,15.0,,,15.0,11.0,15.0,15.0,,15.0,15.0,15.0,15.0,14.0,,,13.0,15.0,5.0,5.0,15.0
17075,41.0,41.0,41.0,41.0,41.0,35.0,41.0,41.0,,8.0,33.0,41.0,,4.0,41.0,41.0,,14.0,14.0,14.0,,,14.0,7.0,14.0,14.0,,14.0,14.0,14.0,14.0,8.0,7.0,7.0,14.0,14.0,,,14.0
17076,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,1.0,,5.0,5.0,5.0,,,5.0,4.0,5.0,1.0,,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,,,5.0
17077,36.0,36.0,36.0,36.0,36.0,21.0,36.0,36.0,,,36.0,36.0,,21.0,33.0,36.0,,78.0,78.0,78.0,,,78.0,15.0,77.0,77.0,1.0,78.0,78.0,77.0,78.0,16.0,15.0,15.0,69.0,78.0,,,78.0
17078,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,1.0,8.0,9.0,,4.0,3.0,9.0,,4.0,4.0,4.0,,,4.0,1.0,4.0,4.0,,4.0,4.0,4.0,4.0,1.0,,,4.0,4.0,,,4.0
17079,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,,,12.0,12.0,,6.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,
17080,96.0,100.0,100.0,93.0,93.0,78.0,93.0,93.0,1.0,9.0,84.0,93.0,3.0,,92.0,93.0,3.0,69.0,69.0,69.0,,,69.0,13.0,65.0,65.0,,65.0,65.0,65.0,65.0,41.0,7.0,7.0,63.0,69.0,29.0,29.0,65.0
17081,5.0,8.0,8.0,5.0,5.0,3.0,5.0,5.0,,,5.0,5.0,,3.0,5.0,5.0,,6.0,6.0,6.0,,,6.0,6.0,5.0,5.0,,5.0,5.0,5.0,5.0,6.0,,,5.0,5.0,2.0,2.0,5.0
17082,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,4.0,4.0,,4.0,4.0,4.0,,6.0,6.0,6.0,,,6.0,3.0,6.0,6.0,,6.0,6.0,6.0,6.0,5.0,,,6.0,6.0,,,6.0
17083,17.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,,6.0,11.0,17.0,,4.0,17.0,17.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0
